Uppsala (Uppsala),software1-P,97.4
IBM NY (Yorktown Heights),software1-P,96.99
CUNI x-ling (Praha),software1-P,95.21
ArmParser (Yerevan),software1-P,93.0
NLP-Cube (București),software1-P,92.89
AntNLP (Shanghai),software1-P,92.74
BASELINE UDPipe 1.2 (Praha),software1-P,92.74
BOUN (İstanbul),software2-P,92.74
CEA LIST (Paris),software1-P,92.74
Fudan (Shanghai),software5-P,92.74
HIT-SCIR (Harbin),software1-P,92.74
HUJI (Yerushalayim),software1-P,92.74
ICS PAS (Warszawa),software1-P,92.74
KParse (İstanbul),software1-P,92.74
LATTICE (Paris),software1-P,92.74
LeisureX (Shanghai),software1-P,92.74
ONLP lab (Ra'anana),software3-P,92.74
ParisNLP (Paris),software1-P,92.74
Phoenix (Shanghai),software1-P,92.74
SLT-Interactions (Bengaluru),software2-P,92.74
TurkuNLP (Turku),software1-P,92.74
UDPipe Future (Praha),software1-P,92.74
UniMelb (Melbourne),software1-P,92.74
Stanford (Stanford),software2,79.45
SParse (İstanbul),software1-P,0.0
iParse (Pittsburgh),software1-P,0.0
